,14517X2,14517X5,14517X4,14517X3,14517X12,14517X8,14517X10,14517X6,14517X1,14517X7,14517X11,14517X9
YAL047C,0.01157535454304022,0.014447508129067692,0.013040405298190973,0.010167067093789542,0.012773900956936708,0.011696033488607068,0.01206046355765418,0.01318630467108042,0.012598394624949591,0.012670566116517411,0.012779160526291243,0.014051520321401967
YAL046C,0.0443673587770115,0.049050419185118745,0.04474320977048523,0.048317193646374365,0.03221010177986693,0.03434106348816179,0.019642636942329574,0.05866748336522557,0.04339546280419539,0.04040676767576762,0.032246226370459014,0.041122637371625255
YAL044W-A,0.07663275087359687,0.08570777114006517,0.08026768886738085,0.07957702647717167,0.09480207458842158,0.09212165324052882,0.07614362995374865,0.09122228417191702,0.07588182858543958,0.10502297571541315,0.09579060494222742,0.09075005770843479
YAL044C,0.26118187560399947,0.353865960094544,0.33525599358832775,0.24468076365410732,0.28556548826430794,0.3429954157640512,0.2221234697680623,0.3744088934074438,0.24900592175576336,0.33998313671376446,0.29390299243637963,0.35627999551765255
YAL043C,0.0360319434329083,0.04441590969906027,0.046804366163703794,0.03485523340401975,0.050219338098551364,0.04665898639610017,0.04547479416372087,0.04293305667907655,0.03651688522609015,0.045055112112266774,0.05064807288586763,0.0486631055896723
YAL042W,0.2162369288891051,0.2456241874589034,0.24633876928265155,0.2104700793742017,0.22661474170185192,0.23295420805755643,0.2060802721136282,0.24583987133486815,0.22658327293272554,0.22921072802123013,0.22802679358301275,0.2371974257165962
YAL041W,0.03251545697488383,0.043267206426595824,0.04317690826516342,0.03259649438428751,0.04693045202092494,0.03931661530036704,0.045713298328915214,0.04495909581213271,0.03434745887227922,0.040219897053588465,0.04410606495639664,0.04018578532923191
YAL040C,0.007885601860134586,0.009180510250976109,0.008470739672188305,0.008108441291611704,0.01473329221267206,0.010379248510275633,0.009869001582405628,0.008724278855367903,0.009714301630197505,0.010801731127933664,0.011891029182756165,0.01106484489681153
YAL039C,0.04780452853151197,0.0661556858487378,0.07483001425517251,0.03791684174356202,0.07745818961106972,0.0769657483717788,0.07147272966852616,0.06221317935440259,0.0470178548118311,0.07671021243252317,0.0808898441734365,0.07722356806421549
YAL038W,8.8758647014679,7.566920966348814,8.043645265385111,8.479706673305442,6.818898694186488,7.788554879000796,6.056505568630455,7.679221506681734,8.785575781919338,7.550457165747968,6.840989880926558,7.769612771364961
YAL037C-A,0.0023781498841949212,0.0031518341645056223,0.0022619000199929347,0.0012155268841855184,0.0012631412462692918,0.0037125474041255985,0.00445790341953579,0.0010258794905394634,0.001953100998219764,0.003758769086117918,0.0011860680963846995,0.005272132996362212
YAL037W,0.0038877176817795882,0.004102924747349604,0.004622095499839077,0.006954855482854446,0.007571446259375891,0.008204584741734598,0.007085193178998533,0.005217558971415553,0.003636315481548809,0.006372288216309282,0.008402087862475205,0.009001755205898136
YAL036C,0.08351052734983741,0.09893542167711103,0.10696762760968805,0.09189005639937078,0.11060800961876861,0.1352635891862595,0.08984719695187184,0.09900571748971793,0.07684701235303149,0.1292771912015408,0.10475648189755157,0.1299752361896066
YAL035W,0.21123923891253155,0.18285937875284852,0.1988778463010285,0.21583083546308562,0.1735248301918063,0.20491094447669372,0.16145403223846982,0.17534630382253977,0.20321947726226075,0.1904570203940561,0.17564005302829852,0.19830111306152184
YAL034W-A,0.008711972396144735,0.013547589707097695,0.01204247925560314,0.00783708404950705,0.012956485577541631,0.01644128136112765,0.011104955839736476,0.010623025228716419,0.009062839978609042,0.016768374273889494,0.012976980348679652,0.016583959528262898
YAL034C,0.0299775821245655,0.024181466634608142,0.027561796779763302,0.01832992573998433,0.051246629568145255,0.031025490279356846,0.06134484641589367,0.02207958403508957,0.029361226150948324,0.03351757795015691,0.054875298176256554,0.032145719351012125
YAL033W,0.058882373431397635,0.07074230382866027,0.06795614232144358,0.06514711052172872,0.056256948200321455,0.07342526789685416,0.04980404437215147,0.07852474652341922,0.05897350416702535,0.069988768535345,0.05730095218897509,0.07816279513405444
YAL032C,0.026237279415039033,0.03065008159655388,0.032658882852366136,0.022680802593767365,0.036663278084389565,0.036194381340380534,0.03606163472797652,0.02521899295373923,0.02841715301908207,0.03154253675770928,0.03758778225198772,0.03255710027578391
YAL031C,0.02675569773313621,0.026041362022752174,0.028701211016401867,0.018728900037982207,0.024689059071148257,0.021164666430129576,0.030083764548890626,0.02356871190574541,0.027399689766550824,0.02335374199565552,0.026360866013377227,0.02073422677645603
YAL030W,0.08287005094003556,0.13515715398800154,0.13929024852848382,0.08749105668848838,0.12064705849501829,0.11904780386054836,0.11434193678719655,0.15940201224008763,0.09148862538343931,0.12396549740285212,0.11789283744285751,0.1260104554349197
YAL029C,0.0350396880466336,0.04670290482712836,0.04830866118281421,0.039527843933983065,0.05219899726588755,0.051211723774558945,0.050660980710735784,0.04530634026626433,0.03705558990029805,0.04853463753931247,0.05047980686299099,0.04958060123302344
YAL028W,0.02039569537630773,0.020654942640556145,0.02326555434167365,0.011290546591524678,0.026632775909391133,0.02298958582481207,0.030611209969992538,0.020811775841164556,0.021536169738642013,0.022990216309821725,0.02717055260504802,0.021270730699293718
YAL027W,0.017603644735731318,0.026410080504505978,0.027081177963729507,0.017149837641617476,0.02434785722776769,0.02950999218663937,0.023586166890380466,0.02303625548307526,0.018532549696248755,0.02788556894658421,0.024040687953643714,0.02713458706909756
YAL026C,0.04329661007740628,0.04826209381040708,0.050361235535925086,0.04683852895904812,0.05616568136518916,0.052749111033617874,0.053174195746571805,0.047992104015872346,0.044817666760825034,0.05289050075787433,0.0521480680282661,0.05140476937737971
HRA1,0.0,0.0005197173356365654,0.0003729728756371328,0.00020043262451995252,0.00020828392890610663,0.00020405845660974032,0.0005513098643840804,0.0006766439192919865,0.0,0.0006197970301577418,0.0007823002337856528,0.0001738682158374772
YAL025C,0.025458180055266497,0.022405799523756244,0.023457042293667733,0.02836265833090076,0.026093181266233723,0.02846175055770749,0.013887852447056528,0.024795470384198885,0.021398048076718874,0.022005024056319825,0.023211523303528624,0.03157021510447544
YAL024C,0.008902108466328931,0.011667142835247333,0.013500083504837078,0.011956576947324861,0.02090961989687458,0.018375117227843466,0.01761430085491892,0.012651213779910749,0.008712306633047175,0.017691934368000012,0.01835116809594144,0.017432699154116285
YAL023C,0.2175465792027973,0.19931574931355284,0.20716438769374582,0.23137000845643882,0.18676380712061447,0.2471838970131835,0.16432732842719738,0.1961097290798784,0.21754534349460056,0.24276934823905452,0.1811387448670332,0.24636820664941408
YAL022C,0.045988045056264526,0.049205737936013856,0.04791177283935755,0.05604645444058528,0.05061750086687659,0.05443210277551215,0.046404122359155225,0.053092962720118694,0.04753817312463809,0.054339512701714325,0.04865587764147376,0.06282075973477848
YAL021C,0.0477128988218404,0.04736145691443729,0.05176746959819767,0.04194992196007444,0.05197808286050887,0.050514902818351005,0.04078126775236558,0.045026856318254996,0.04818319582646493,0.0541644498386289,0.047043857915304056,0.054950753249157665
YAL020C,0.015783704883001133,0.014811944065642114,0.013799996398573914,0.015934393649336225,0.020307683068345395,0.021936284085547084,0.021317314756184442,0.01818480533097214,0.014653451904196688,0.02096979952033693,0.020046443490757355,0.01999484482130988
YAL019W,0.04632571700090512,0.05507013849030065,0.057238105953562754,0.05120714987862287,0.06839312416877683,0.07358306582146573,0.0560833618122427,0.053155980460393194,0.04745507560539373,0.07007056694999551,0.06642482213105831,0.07511988013110622
YAL018C,0.0,0.0,0.00010754432610395855,0.0,0.0003603439751627121,0.0,0.0006358665920503504,9.755295768933549e-05,0.000278586492077359,0.00047657194956914295,0.0006767136991642764,0.00030080268016054336
YAL017W,0.030589108523538605,0.031140864124045407,0.034830003645558744,0.020344960774243873,0.03913175207765017,0.030805882550332765,0.04653228441746471,0.0296168991925179,0.03554311482820483,0.03375676390429809,0.03818782207973694,0.03084749858683031
YAL016W,0.12092442801414684,0.1494006043210136,0.15460809918634844,0.11030553123145154,0.14086411645350497,0.13979072025505287,0.16008927294545167,0.14001316610779807,0.1316526335660462,0.14774111417126373,0.14675179182099407,0.14409934904562913
YAL015C,0.02356841240321051,0.03033524165262749,0.03513701546544334,0.019841056087435298,0.031793712298242766,0.03836298984263118,0.033478657428350087,0.033842674963349424,0.025316855638428316,0.03359884962598472,0.03261949669504026,0.03268722457744572
YAL014C,0.059084134208048485,0.07414480679466434,0.07062307413087453,0.051395004529007825,0.07523934368126388,0.07154867353393381,0.06810384422068476,0.0640618618588974,0.052442058108172936,0.07579075542229802,0.07113653331624117,0.0762581378692843
YAL013W,0.012426102166398577,0.015031824476872967,0.014594884291900109,0.011253248891599869,0.01833841035590508,0.015188966566652617,0.015007602462147636,0.01611698457535302,0.011438013425094705,0.018190061256122683,0.020546885552076115,0.018340343201824743
YAL012W,0.30658286951806357,0.4970059884838923,0.5460306729983304,0.30490841969349874,0.41318956472255697,0.5166530113271696,0.35557255519217873,0.4635225965159131,0.31406118067399585,0.5057418373624424,0.41850292802947486,0.5372844450233472
YAL011W,0.012492749705467463,0.01594379709157865,0.017713090480833787,0.011469945629955609,0.021073714756665342,0.02082676959029873,0.01832240273139226,0.016915744089036434,0.011399899131868499,0.01809988858571531,0.019384025039659566,0.02184846914747679
YAL010C,0.02120038996949276,0.025861803150686827,0.023221194361096296,0.01880571185013551,0.03334552280735761,0.02761565873643952,0.03268991329446235,0.02401395460507683,0.022746923035852632,0.028319779700788243,0.03369841712065916,0.03007952391542314
YAL009W,0.022619448330353967,0.030311332425239864,0.028804525652330475,0.02710486823678685,0.029501525039287217,0.03256494705959715,0.028620499823320825,0.03241662612889871,0.027761777086627182,0.03230832882658629,0.029832308233385153,0.03198147768315995
YAL008W,0.021233262207016126,0.033492299639836805,0.03469801267782976,0.02010318560777957,0.04374928772677803,0.03663270035230632,0.03886734543907766,0.04180194522017762,0.021885553775798917,0.0357373689656933,0.039942677271676996,0.038289545284662566
YAL007C,0.13125505567843013,0.13176980080414788,0.1277338000395895,0.14363847735551902,0.12218718722942777,0.14663284993748824,0.11113445867136887,0.1326066888252823,0.1371661487172907,0.15460524175664148,0.12308040822678333,0.15215303275212402
tP(UGG)A,0.0,0.0013570397097176984,0.0,0.0,0.0016315574430978352,0.0015984579101096326,0.0,0.001325094341946807,0.0,0.0,0.0015320046244969034,0.0
YAL005C,0.6507367448094772,2.157481100996497,2.372264836984074,0.5372533865062166,1.3522042171374276,1.8700458993991975,1.2692167641413628,2.101765263120379,0.6276930919044253,1.734729032600196,1.3027784325565541,1.8801112740678212
YAL003W,1.6731196302598157,2.6082136712834325,2.5216993584856198,2.2297871251764048,1.895529424014253,2.4168683600857643,1.4438410750156623,2.648757907180837,1.7096853018787521,2.299697942645899,1.8022013664909953,2.6559873982575444
snR18,0.1745492069414243,0.16188685478279366,0.1618921676074355,0.19394803960901286,0.14511263846846628,0.1669918381385122,0.19001813325771305,0.1823953388326781,0.12465379900402614,0.14051163260164334,0.13625829366113634,0.1384400099750642
YAL002W,0.013601828262652852,0.021104681565529644,0.022429283335752438,0.014073978028542026,0.02387621162229372,0.02019811415214532,0.0211697474824843,0.018866693240638634,0.01537114899361432,0.021498279788051432,0.022557236091092406,0.020592951483790797
YAL001C,0.021084103156179486,0.028758077761688455,0.02914475149440868,0.021081857741475515,0.031147420136604806,0.02526967368733627,0.03206177911706018,0.03075927722051065,0.02251548727186197,0.025713824982130744,0.02878703964785621,0.026327842363934872
YAR002W,0.0372971834456212,0.053914820899595046,0.05152317866487283,0.04754722306939874,0.04497807005296735,0.0463336786106103,0.03472382963401083,0.05162495929503574,0.03789246877542753,0.044286172931879184,0.04074304190553926,0.052122871623494514
YAR002C-A,0.22423971616387947,0.21667400698492584,0.2146173989456143,0.23328408843606308,0.2029929385454223,0.2557532656175412,0.1967359460496524,0.2423818400477701,0.23293442044045992,0.25677961404979627,0.1972455954039763,0.2723935381453809
YAR003W,0.01151916350156915,0.01785029156628665,0.017642095187989763,0.012258510708620943,0.017194105361877186,0.01912001577092676,0.01395238041402788,0.020538962300175507,0.011303885024151727,0.017303991444532166,0.01808943922002113,0.020010448379141448
YAR007C,0.051358611904557094,0.06121573032007033,0.06995856776775403,0.0471591078192159,0.04518618235701444,0.05713512359184553,0.04571389680368484,0.060114036000513675,0.05251638492011954,0.0523993037996164,0.04808999882262231,0.058548001339174864
YAR008W,0.010192575990288342,0.009102522056857664,0.009068896462716964,0.012323924702891828,0.009430369681017419,0.014942175429290442,0.006368749037919564,0.011441250651179962,0.011881203099180289,0.009469564932519076,0.008964276811724198,0.012051186861060261
tA(UGC)A,0.0,0.002676900249306145,0.0014407993278037186,0.0,0.003218414682275182,0.0031531224528190014,0.0014198117055370838,0.0,0.0012440985810577949,0.004788568835739265,0.0030220365195555354,0.0013433105990731116
YAR014C,0.03789624061953055,0.051435278840662554,0.0532405690502796,0.03327843607079172,0.04442794239768308,0.05093946132696197,0.03693093213754366,0.04983055023307811,0.03764759422084554,0.047821102650552234,0.048912821471138124,0.053079626037611065
YAR015W,0.19243779026150815,0.12484765329402826,0.13937850098686855,0.13511713426094565,0.09818136848759326,0.13013327927010188,0.09458567506633933,0.13609498359053676,0.19632973343134116,0.13356220903801194,0.10850197458201598,0.127784615688789
YAR018C,0.02328516622102907,0.03467721115367904,0.03615505813207456,0.023719053619530812,0.031028726373199898,0.04367215361549532,0.02922762682819531,0.03599050882323381,0.023583258593459406,0.04066126766597352,0.031679667056560966,0.04428827080024452
YAR019C,0.010665458998407172,0.011771113989673112,0.012208519244966938,0.008683921506612683,0.014867877775884435,0.012307314507889801,0.01508219608690662,0.01049313286008639,0.010511054204632456,0.012342245835059952,0.016088381559183722,0.011282899854143697
YAR020C,0.006582379143753801,0.0034895306821312246,0.0062606161267661576,0.005383047629964439,0.015383255892065304,0.006850533900469855,0.024060737652762367,0.005678975751200601,0.007568266368101585,0.0110973182542529,0.018384055493962843,0.0070044052665955096
YAR023C,0.009659443129026661,0.00706314644094031,0.007286452022236274,0.008512349414853404,0.009288083034502737,0.007713040879504914,0.008819297258264611,0.007543458753853811,0.009437536977090532,0.009827143273344436,0.008970533102475843,0.008713311370795016
tL(CAA)A,0.0,0.0035746411865734493,0.006413314081077527,0.002757170737298859,0.005730348092831421,0.001403524018632848,0.0063198935673297015,0.00581748735488842,0.0011075511758197442,0.0014209980691421396,0.0013451747922411834,0.0011958740699065504
tS(AGA)A,0.0013485849953056566,0.0011915470621911498,0.0,0.0,0.0,0.0,0.0012639787134659404,0.0,0.0022151023516394884,0.0014209980691421396,0.0,0.0
YAR027W,0.10261163692188482,0.11690739303902889,0.11814219418379375,0.10949494440810224,0.15776781042792554,0.11134188679907842,0.19150453303161058,0.1187038001204442,0.10908863941742705,0.13047736456730022,0.16263476069542943,0.10798186630758519
YAR028W,0.033655990752410735,0.027548442486601182,0.02563635694596735,0.0420005376345842,0.0312639940084518,0.037604827988033725,0.029769279949824968,0.03331067199518455,0.031110660169271342,0.03162516387872072,0.0312456279146404,0.03953474593161418
YAR029W,0.014744529282008511,0.01346183392039957,0.011686483436630162,0.014067697806307067,0.017229246599113138,0.014322182874582309,0.014740800640598345,0.01399299625095828,0.010898303570066286,0.016054120407819197,0.014217002915331262,0.02179148305163047
YAR031W,0.01319117586266648,0.008387322353037815,0.008207898065860648,0.009451839484051271,0.0031430671813523514,0.008339780400571995,0.004159715899834399,0.010423484589494615,0.013263450089917162,0.006884791090849207,0.003443167584153576,0.0074338838503889915
YAR033W,0.0055437873949504305,0.00618724173718254,0.00527279331837403,0.005667113467957285,0.0044943165451032715,0.0057696317177571965,0.004238830988958338,0.007300255899696393,0.00623034065131318,0.004611682387981087,0.003638005704610061,0.005433496433717888
YAR035W,0.006358578252866171,0.007205880858600979,0.008019849258387448,0.003485523340401974,0.006656754367839167,0.007624644231222947,0.00699612217903398,0.006598969822895098,0.006660074403929395,0.008156528916875882,0.008318785111018185,0.008212665175083235
YAR035C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0012795833889408285,0.0011778616372860506,0.0,0.0,0.0,0.0
YAR042W,0.04393845633670429,0.05114177102112581,0.05702889343708493,0.03943610138716595,0.11254547225133693,0.07459470247178286,0.10381561112921399,0.049132419620027686,0.04793235366464338,0.07650712425532115,0.10901264279018162,0.07418718127135963
YAR050W,0.00045537395376814326,0.0004023472741425686,0.0003875231828791536,0.00034300303493921654,0.00043281887957341786,0.00014966055855382776,0.0004043416950749302,0.00028948745051633756,0.00033461775879772945,0.0003788096283148747,0.00023906444075374303,0.00031879607845363176
YAR064W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAR066W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAR068W,0.00022753903212976097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAR071W,0.010318019956961084,0.0013222438197249369,0.001498267107260277,0.010789099736980008,0.004601828685660561,0.012049913476211078,0.0032481732180805645,0.0010193033399590822,0.010220393898803852,0.014855704885233852,0.0036925239667361266,0.015016566846476129
YBL113C,0.0014409848919995707,0.0011910462017194429,0.0009726455319263439,0.001092901221215983,0.0021232878704627563,0.002080212563976218,0.0017862532302112197,0.0012833196148993036,0.0014124885529369921,0.0018122354526175922,0.0023646578315059392,0.0021434245624554565
YBL112C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBL111C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBL108C-A,0.0,0.0,0.0,0.0,0.0018212734248533975,0.0008921625544797949,0.0064276746979353245,0.0,0.0,0.0,0.0017101446971128226,0.00152033602685794
tL(UAA)B1,0.0,0.0,0.0,0.0,0.0,0.0013701067800939708,0.0012338839821929419,0.0011357951502401202,0.0,0.0,0.0,0.0011674008777659184
YBL107C,0.02407876757747358,0.02928579244519807,0.027425537742414328,0.0253741237073727,0.025736502892736816,0.027689416055770088,0.021175041242795,0.02769874624456551,0.029174446160907728,0.025215075952707697,0.02579698109636721,0.026097058331992946
YBL106C,0.012603187679997506,0.011040143310839133,0.010754152455850485,0.014135101298610628,0.03882586061269612,0.02053687896492532,0.04090500177762912,0.01109092314080128,0.013810669074191238,0.024093575206848326,0.041664938534021936,0.02346966141102826
YBL105C,0.029268817953672557,0.025706940916161682,0.028279084919770155,0.02547637321728453,0.032261739629557196,0.02895319988123108,0.0319412985579003,0.026776906419340194,0.030653858748788815,0.029283135786477878,0.03266349482417926,0.029475036627618106
YBL104C,0.01408397437017453,0.020792019616410688,0.023156065740676468,0.016929469474332964,0.02090064241986961,0.02110271345263456,0.018739242814360645,0.019447720607695472,0.014269512141073455,0.020955288005870838,0.02114313454249678,0.021495118882128298
YBL103C,0.022412594664781457,0.025230886454751283,0.022453197343525542,0.020178121440098184,0.02882418149472842,0.02670016731331275,0.027244462989531808,0.02306645706351849,0.025134119173078107,0.021937754141509207,0.02700867412076022,0.024111872450646683
YBL102W,0.06886814179152413,0.08462111904168221,0.07864899009249986,0.06598438852667347,0.06004714089686854,0.05934274991282011,0.06373781945515415,0.08443927070066394,0.07348651495812923,0.062422415180172566,0.05478284393848302,0.06424352955455569
YBL101C,0.030244413547726477,0.03999040298669729,0.04244492467844938,0.01893332572145689,0.04403600285764386,0.033394668207274034,0.047122231556011106,0.03602518781450138,0.03456588541234593,0.03237779043115836,0.043006634737516355,0.030383043172806094
YBL100W-C,0.001843066160251064,0.004071119129153095,0.0035059450309890485,0.0009420333352437769,0.003915737863434804,0.001918149492131559,0.0017274375750701185,0.0023851698155042526,0.0037841331840507927,0.0038840613889885153,0.006434419422886995,0.0024515418433084285
tF(GAA)B,0.001514848898836491,0.0,0.0014407993278037186,0.0,0.0,0.0015765612264095007,0.004259435116611251,0.0,0.0,0.004788568835739265,0.0,0.0
YBL099W,0.2042787511434634,0.1990999315199272,0.21657178623245985,0.17490989853653544,0.2437012855734061,0.23054413123155765,0.2474318766618617,0.18803811490957162,0.21152616474628652,0.23013063729756952,0.2443742358479315,0.2267007602739394
YBL098W,0.015589267938790249,0.02245900719582791,0.021912156443681552,0.015936063921207225,0.022515492714750125,0.02253825653254582,0.023536336960330365,0.0195451415437154,0.013938223894587088,0.02087682996581327,0.023669471448477156,0.021791483051630475
YBL097W,0.0036080362967626763,0.003974516302359632,0.00476867947011646,0.0033530000067998837,0.00487808021970268,0.0060958140639774125,0.00522623062966129,0.003800101061989826,0.0037713056139353665,0.004937366172443028,0.005047825406816916,0.005193944583280569
YBL095W,0.014346594542863396,0.018967714124463284,0.01892413511045225,0.016271484881483417,0.019801174423050998,0.016783808056151144,0.016391026990722146,0.021593014617633195,0.016512581166767095,0.01599968469895837,0.01827960063320169,0.016715058022557468
YBL093C,0.075903059501411,0.14852314965821026,0.1445028459759214,0.08932494660972241,0.3866354115826754,0.23236154673656187,0.2993711011795625,0.15035088301303592,0.07774366479018638,0.21080569793137444,0.36747593068847595,0.2416519816975451
YBL092W,2.6465245081814075,1.8824555712418303,1.7340540979909091,2.9455035421388085,1.6473073110445247,1.6008069642140417,1.496980346340902,2.054586922131493,2.6839105806879653,1.6216736678755035,1.646586609868001,1.6270807219055525
YBL091C-A,0.04195916577592848,0.05509003757747593,0.06527025323649824,0.02846143268183326,0.04894672329293505,0.04938214649955716,0.04722887838223622,0.05176325982583697,0.04267214016057277,0.050616757462882245,0.05065394013762101,0.04833536400281866
YBL091C,0.1337488808325051,0.11569136338450445,0.12092620841776787,0.12251609365505603,0.10367561444739816,0.11406138944282307,0.09937511764276999,0.1185376976990987,0.1342327683309446,0.11164008868761632,0.10931947284802904,0.1176605384686765
YBL090W,0.07013890665399883,0.07343092651472435,0.0681711533803426,0.07536266681950216,0.06580615020494601,0.0864943335803768,0.0671781279193935,0.08112522026807674,0.07372052054854508,0.09404463455745339,0.0815366905704463,0.09337045168650002
YBL089W,0.014943779677711329,0.016306482565959155,0.01861941077268508,0.016192789222028166,0.018890789422246285,0.018118736418918376,0.019398657093017142,0.01708297300293586,0.015402444797785119,0.018186855017358384,0.019750437996892512,0.01689576135253106
YBL088C,0.010695141847857267,0.010422661403330254,0.010786288478080075,0.010376706899835308,0.013969732082323778,0.011341604986095497,0.01379656563905149,0.009653153791487967,0.011590180153965802,0.012283005170854146,0.013331964702958516,0.010763551002553658
YBL087C,0.9740724336547669,0.7136090244958354,0.6887816033284003,1.0728169242535948,0.4817120378102102,0.5597508972493004,0.4160993301767925,0.7335171588459831,0.9569925388704037,0.5801501435078462,0.49869734951967376,0.591553862969748
YBL086C,0.034909697886423195,0.05166630074165437,0.05074455183833917,0.027381935197820437,0.037472911651401236,0.03937855542417006,0.0375897733079454,0.049629211779916416,0.03552226676543776,0.039868823390610104,0.038544465787474703,0.043287317259741144
YBL085W,0.04091048370860317,0.040217722306179066,0.04369151193921958,0.036575157902457245,0.04865007648509908,0.04421189265007779,0.04842059869514726,0.037403799379498504,0.04331685788712688,0.044835898041448864,0.050660607469158965,0.0423138598459927
YBL084C,0.008005089572609448,0.010937911837503094,0.009569232877303968,0.008675053815061362,0.016868032172786797,0.01429506979104374,0.014472756265816894,0.010416247928467938,0.008406523718998913,0.01267543768162787,0.015053399870452167,0.013731737540050375
YBL082C,0.03484850095106288,0.03612582553553747,0.035290104588245025,0.03830109218293777,0.03369595477218897,0.04346122928224401,0.030684746399271844,0.03477326520498305,0.03423644707043849,0.0476819641569248,0.03272845668859437,0.04419226743858614
YBL081W,0.0077615754074744,0.007314952018157434,0.00857737888597588,0.00808536632655755,0.00965847106689467,0.009231735523627825,0.005404015943401173,0.008737119377649268,0.006677882089501399,0.009190893928488866,0.008700475461046586,0.008718049870588796
YBL080C,0.012063705776188783,0.016099425647105422,0.015238908799469443,0.011240170477340519,0.015885436559616193,0.013732206591396389,0.01690140627426559,0.014419435702821164,0.011249195919860084,0.016220370005150902,0.016106939529369715,0.016269323141955932
YBL079W,0.04154048686186557,0.05496010824356679,0.05499195675762564,0.046630650094566954,0.0629640521532049,0.06213316135072701,0.055330123363560565,0.05444766958151087,0.04333484932494029,0.061726441125864895,0.05826636208927102,0.06274679079985107
YBL078C,0.052985051390259386,0.0737732812313826,0.06922236016771109,0.031189798178999882,0.10893445711601264,0.06242376139938237,0.12275734046258717,0.0799978893706137,0.06050538657674754,0.06759207773838695,0.1126796618028355,0.06823403138575815
YBL076C,0.5956394887182813,0.5906612267954119,0.6337621705125381,0.5966435416861836,0.3981815939880266,0.5412264308066208,0.38873514858988634,0.5659951182434079,0.5965956259883508,0.5380812188530876,0.387870742252091,0.5418783024369951
YBL075C,0.012419430433691786,0.028460254342879486,0.02896449971755568,0.011014543612081084,0.1512679657705353,0.042199288826894304,0.15169559505384977,0.027105314416191916,0.011457190932633785,0.0353748360350954,0.1605352292057432,0.042744832139736705
YBL074C,0.009318873843966053,0.018480136271661243,0.018317577970897836,0.012278187290817767,0.020348637773467383,0.01993582337327744,0.022029681434882972,0.01849176598537005,0.008758780178814195,0.0188747927049161,0.02127592939188958,0.017261792754381444
snR56,0.022619448330353967,0.01998549390675156,0.013147293866208932,0.016699681852048773,0.020023659528927977,0.03531138837787643,0.017666975199580756,0.019515025763216613,0.042313489239840685,0.03972335511465527,0.025069166582676602,0.03343011604511493
YBL072C,0.8283251565989387,0.5731958246365089,0.5317668396457912,0.9065081544269542,0.5079789637006294,0.512255672271973,0.38182489397735153,0.6055861673261206,0.8840642485027655,0.520220810833053,0.4826941655036129,0.5456183590229766
YBL071C-B,0.0033510293822746617,0.002960813912111342,0.0063744455108891785,0.0011418585881742748,0.00474634892537552,0.0034875445311482894,0.003140795591036579,0.0019274099519226283,0.003669462481503799,0.004707953198773958,0.012256036995975227,0.0009905219568922944
YBL071W-A,0.04912480188669183,0.12044249362094465,0.11670751632003928,0.059782884736624305,0.16739779366183788,0.17728127806123603,0.13254761393326486,0.12604705101934013,0.04348842289978373,0.15730448625403487,0.15591093216995408,0.20781531625583755
YBL069W,0.03660815477641536,0.03388871143223593,0.034168516476466064,0.034782769301308684,0.05042588251332595,0.053434164423664866,0.04271136861437106,0.03315648150124043,0.03187404489642783,0.050978305730474266,0.046439942381040746,0.05462089106931691
YBL068W,0.05488708011813584,0.058751317229177626,0.062216974064988724,0.05509630279684514,0.05448260168001234,0.0709824563890507,0.05152795891136741,0.05045924752083854,0.0572700384242024,0.0679789751644776,0.052055747045557925,0.06925755313235854
YBL067C,0.05198648571577729,0.05920823255224828,0.0576521085064814,0.05296743333723162,0.06420837241905518,0.05995706409411224,0.06429608489818439,0.05570334475960242,0.05584534438077444,0.06287475152205788,0.06427282755381575,0.06349645643848538
YBL066C,0.0062179310329696915,0.009673425921086935,0.008092819038441225,0.006082539694875072,0.011819902832321363,0.008143233517846652,0.009313384181976102,0.007751641477345001,0.007549941267936691,0.007931134232559277,0.010000688783640804,0.008758804325836946
YBL064C,0.06726368687523414,0.26629481018013906,0.2830189777806226,0.04352698669541558,0.1579842899142502,0.1906161057805737,0.18589233369225538,0.24597063722387605,0.07389195779927753,0.1858367318593054,0.16681068210481906,0.18331841908667937
YBL063W,0.006367155768409105,0.009327623780398501,0.00884853668322415,0.007824047748564066,0.01251120301831347,0.011467695651049058,0.011378825076834192,0.009136509675141588,0.008290773897275961,0.011888564991355063,0.01263629590038496,0.013340132226117463
YBL061C,0.03668410530499714,0.0643122944948031,0.06564453021309914,0.03537565741439917,0.04857021003683556,0.05568334321126668,0.0505094290962373,0.06659294047832677,0.03624035241648644,0.05057088670365729,0.051295371623015194,0.057859816231929685
YBL060W,0.004739312983502736,0.00706365604746563,0.008559969686051182,0.005676668409780682,0.010628431343608755,0.008519573068947964,0.007762251960704689,0.007888613588940472,0.005582825061145066,0.007667238066574731,0.009263653937217639,0.008362835378904943
